"","CSCO.Close"
"137",-0.0117589459794969
"138",0.0223902419480915
"139",-0.0166614983953188
"140",0.00502766267696586
"141",-0.00805643833912617
"142",-0.0238756570399397
"143",0.0177904455643936
"144",-0.0198636667989298
"145",0.0293136189994301
"146",0.0120201449250126
"147",-0.0224879428625453
"148",0.00135688625562214
"149",0.00642005911126775
"150",0.0648752444891829
"151",-0.00887767403201734
"152",-0.000318553917625586
"153",-0.0180010970985229
"154",-0.0186615335378493
"155",-0.0112995552539332
"156",-0.0209396712129486
"157",0.0232765108675896
"158",-0.00769878279602665
"159",0.0113599617899389
"160",0.00530153660537991
"161",0.000330414673417323
"162",0.015082253108766
"163",0.0119684430427953
"164",-0.0224363174959152
"165",0.019215702795873
"166",0.0137756463243299
"167",0.0154699217721319
"168",0.0124534610712863
"169",-0.00309882486744328
"170",-0.0118640478092691
"171",-0.0101010959865038
"172",0.00695545010858467
"173",0.0131457292125026
"174",-0.0118862517358651
"175",-0.00853223680571702
"176",0.00158550852281136
"177",-0.00190291846040758
"178",0.0169976075795568
"179",0.00155930171062169
"180",0.0037324771750824
"181",0.0027902669720099
"182",-0.0130883767144727
"183",0.0174133758666857
"184",0.0168123474438486
"185",0.0072485365015833
"186",-0.00301383587057558
"187",-0.00423470063100773
"188",0.00060593941247955
"189",-0.0171100113106597
"190",-0.00928796107471497
"191",0.0154324040861566
"192",0.00183589400042061
"193",0.0112481196363792
"194",0.00572715941540469
"195",-0.014227605128093
"196",0.00365183015323334
"197",-0.00395669370186669
"198",-0.0153660056141356
"199",0.00525091553977397
"200",0.00675473871250443
"201",-0.0367757241602149
"202",-0.00413549175141092
"203",0.00540455916048588
"204",-0.00891728824733162
"205",-0.00256246136369986
"206",0.0228291461611683
"207",0.0158610073626568
"208",0.00615200331321164
"209",0.013705102174244
"210",-0.0269789810766743
"211",0.0102025312320424
"212",0.0173812578187014
"213",0.0297818300315784
"214",-0.0398077985652985
"215",-0.100115634245366
"216",-0.0360801553341736
"217",0.0183746196082661
"218",0.0347713679098609
"219",-0.0143695042040335
"220",-0.013896173922487
"221",0.0216079304982872
"222",-0.0171808501462341
"223",-0.0133403378535246
"224",-0.0275807667994066
"225",0.0154552072561729
"226",-0.0423626601760971
"227",-0.000363702495371321
"228",0.0201662941409264
"229",0.00355875826761842
"230",-0.00462881367683821
"231",-0.0161903158731556
"232",-0.0223739760835882
"233",0.0191042184020311
"234",0.0112178123844302
"235",-0.0123100753531671
"236",0.00762112185120056
"237",0.0129312146722489
"238",0.0274568115108162
"239",0.00898727131089672
"240",-0.0142091805698255
"241",-0.0247362077814657
"242",0.00713011920641637
"243",0.00141998601389348
"244",0.0031875357894573
"245",0.0112518414367568
"246",0.00418699153527458
"247",-0.0119090728652673
"248",-0.0210083567572354
"249",-0.00831086987759155
"250",-0.0179393062347772
"251",-0.0197730370431741
"252",0.00788140675897964
"253",-0.0238331306489465
"254",0.000382698569263873
"255",-0.0271544618283044
"256",0.0313553846418597
"257",0
"258",-0.0142009292231386
"259",0.016104641926316
"260",-0.0168780758246272
"261",-0.0274527044086903
"262",-0.0331477397503166
"263",-0.00123384760119283
"264",-0.0343273142343428
"265",0.0231540964031294
"266",0.0439631216312386
"267",-0.0369135385093098
"268",-0.00414083398834464
"269",-0.00166117151283718
"270",0.0123918149088262
"271",0.00573063365808313
"272",0.0177998627974389
"273",-0.0459474164209666
"274",-0.0237904168366354
"275",-0.0077687054506197
"276",0.0129144716324232
"277",0.00682023104069129
"278",-0.000850021282587043
"279",-0.00383387051072193
"280",0.0265334164640678
"281",-0.0222744237455643
"282",-0.00982292758500902
"283",-0.0181901948478962
"284",0.0138891989704089
"285",-0.000431127386236962
"286",0.0175255176420901
"287",0.00843882662905671
"288",0.0112807131343593
"289",0.0359076104827065
"290",-0.0116913645414889
"291",-0.0110093265087801
"292",0.000409961071738074
"293",-0.00451834811587037
"294",-0.000823764444775943
"295",-0.0136902778375894
"296",0.00707599176872398
"297",-0.00498965681804142
"298",0.0472208196941448
"299",-0.000397733160894642
"300",-0.00758630110716618
"301",-0.0255748051797209
"302",-0.00123427291468037
"303",0.0517460119674107
"304",-0.0443629595624841
"305",0.0121854069130558
"306",0.0345203495496404
"307",0.0042810340588364
"308",-0.0383977105536246
"309",-0.0245110713694738
"310",-0.00414422474602638
"311",0.000415196186159594
"312",0.0362786880706518
"313",-0.00080100126030791
"314",-0.0296829686086895
"315",0.0065816363989839
"316",-0.0186224293264976
"317",0.000834989610100312
"318",-0.0181094862728131
"319",0.0214429060261359
"320",-0.0278382379920217
"321",-0.00299850312469996
"322",-0.00861694259002244
"323",0.0306798235530512
"324",0.00251462836854843
"325",0.025621278060822
"326",0.0153848786627009
"327",0.00120461771653035
"328",0.0206520838608442
"329",0.0229269796435876
"330",-0.0166574059381674
"331",-0.00981362144832465
"332",0.00629180211652791
"333",0.00508306089718857
"334",0.0393857451430142
"335",0.00299513514809258
"336",-0.0177262416738562
"337",0.00190074184005873
"338",-0.0211099372074179
"339",-0.00310800548912082
"340",-0.00820481242365512
"341",0.0136374605263772
"342",0.00193307622409256
"343",-0.00542212802874875
"344",0.0287101058824315
"345",0.000377287308757523
"346",-0.00529498201385881
"347",-0.019916437332637
"348",-0.0187431879266149
"349",0.0082433831228732
"350",-0.0189429500129581
"351",0.019333804033959
"352",-0.00195576041303713
"353",0.0258950894232775
"354",0.0192713320613569
"355",-0.0139440362559231
"356",-0.00037957867223648
"357",0.0158195389448927
"358",0.0287312943513007
"359",-0.0369864630282928
"360",-0.00415333796683814
"361",-0.00265198104562492
"362",-0.0273041759537942
"363",0.0120132816983087
"364",0.015670184971988
"365",-0.00379943458962684
"366",-0.0114856165287605
"367",-0.02692837833307
"368",0.00944884964097126
"369",-0.0350913603956866
"370",-0.00365928457357123
"371",-0.00285535586320584
"372",0.00894682647563494
"373",-0.0362777201926066
"374",-0.00885517047479878
"375",-0.0149352463618366
"376",-0.00474036655827526
"377",-0.0134813957444337
"378",0.0121847022689612
"379",-0.0240764962273263
"380",0.0136415319758583
"381",-0.058496162975314
"382",0.0251671490454406
"383",-0.0141071284705045
"384",-0.0241199546379032
"385",-0.0122815903689966
"386",0.00284760508399584
"387",0.0197096948115627
"388",0.00648450627926112
"389",0.00827590930385957
"390",0.00274348594575091
"391",0.012253386805765
"392",-0.018666601640478
"393",0.0303259265443749
"394",-0.0202663995566419
"395",0.0198204686685388
"396",-0.0112133940157939
"397",-0.00815221906155017
"398",0
"399",0
"400",0.0295720473623731
"401",0.0549730499912391
"402",-0.0147340068110573
"403",0.0280177222742672
"404",0.0151425439901987
"405",-0.00488604382300917
"406",-0.00778537035798577
"407",0.0147001833485696
"408",0.0096813987328237
"409",-0.0170044583100126
"410",-0.0102607097629628
"411",-0.000412626372679359
"412",0
"413",0.0196164447026379
"414",-0.0204422498863517
"415",-0.00413899597507594
"416",0.0107261750015275
"417",0.0118295890650262
"418",-0.0250475427644705
"419",-0.0125524244910773
"420",-0.0187001203330284
"421",-0.0451929502052364
"422",-0.000898114094986635
"423",0.0486618454932684
"424",-0.0172642181747071
"425",0.000870365609130008
"426",0.00260638728361817
"427",0.0176310745408741
"428",-0.0471291423985569
"429",0.0185928338997194
"430",-0.0448505681772624
"431",0.0448505681772624
"432",0.0633042920825408
"433",-0.0497993166256863
"434",-0.0165798296931476
"435",0.00307485423629306
"436",0.0293885028591507
"437",0.0143765689672581
"438",-0.0890743690780154
"439",0.0347271874544774
"440",-0.02741119722435
"441",-0.0347659562314888
"442",0.00235566652264874
"443",-0.037885183722802
"444",-0.0824894424994067
"445",-0.0268978023198985
"446",-0.064756589260206
"447",0.0023241729717256
"448",0.111897431886437
"449",-0.0386188683511346
"450",-0.112336782636669
"451",0.068791684482953
"452",0.00897370015119581
"453",0.056972228011638
"454",-0.0597678126448655
"455",-0.0255188776592954
"456",-0.00981248854455075
"457",-0.0554539099147044
"458",-0.0135803943165507
"459",0.129249343067162
"460",-0.0243239189404094
"461",-0.00448682724194693
"462",-0.00112491572253681
"463",-0.0326022002076196
"464",0.0636296198926729
"465",-0.0526437909897362
"466",-0.0262175226060934
"467",0.037084144001247
"468",-0.000568990058024799
"469",-0.0224469856428966
"470",-0.037359875156
"471",0.0420056442551724
"472",-0.0377848360595099
"473",-0.0249785755385039
"474",0.0146972639443845
"475",-0.0869561754218426
"476",-0.0412918219364173
"477",0.0472422527170484
"478",0.0779615414697119
"479",-0.0616159666949696
"480",0.0610059636077405
"481",0.00911041831211179
"482",-0.100401777508704
"483",0.0237791917661139
"484",0.0440543626961785
"485",-0.043401834124901
"486",0.0390199804783462
"487",0.0789804701153001
"488",-0.00523104941755248
"489",0.00985800966769812
"490",-0.0245339408170255
"491",0.00471977277335167
"492",-0.00886792686966009
"493",0.0338619626101764
"494",-0.0338619626101764
"495",-0.0107463720754839
"496",-0.00120126144179
"497",-0.0163589228265102
"498",-0.00797311773686449
"499",0.00675056260973061
"500",-0.00490497611231611
"501",-0.0161093942223229
"502",0.0136478545178762
"503",0.00430366493652157
"504",0.0396925249384696
"505",0.00880557494796319
"506",0.0389734115396427
"507",-0.0267746547548078
"508",0.0126221408222889
"509",-0.0490752646536308
"510",-0.0181274444727944
"511",0.00304420317149967
"512",-0.0441202950123953
"513",0.00443740823212346
"514",0.000632311118127227
"515",-0.0525583166941375
"516",0.0449440667088918
"517",-0.0212431548037579
"518",0.0332724229981203
"519",0.0254750659143967
"520",0.0260384685357113
"521",0.00892591492737038
"522",-0.057925306004146
"523",-0.06215592549042
"524",0.0224580112380552
"525",0.0200459347419475
"526",0.0139862419747399
"527",0.031689510956983
"528",0.0413356827433513
"529",-0.0112129232882432
"530",-0.0486418695276436
"531",0.00744888631828866
"532",0.00185363037771591
"533",-0.00619203197631446
"534",-0.0516202520494464
"535",0.0052185376095335
"536",-0.0217042390288107
"537",0.00265604405811626
"538",-0.0489227989597318
"539",0.0429367484944283
"540",-0.014785215571218
"541",-0.0191393402106974
"542",0.00550586387452245
"543",-0.0173074586746136
"544",0.00487635936677666
"545",0.0580459821541441
"546",-0.046988509435919
"547",-0.02575847251352
"548",-0.0402932203826154
"549",0.0722182078117997
"550",0.0256251378028227
"551",0.0321023308524588
"552",0
"553",-0.00387597384469274
"554",0.0436915975401777
"555",0.0220597800226026
"556",-0.0164989993800351
"557",-0.0199135391768044
"558",0.0650883385335059
"559",-0.0178257839526008
"560",-0.00661656549212886
"561",0.0436904799795697
"562",-0.0210164185945336
"563",-0.0384895375026653
"564",0.0278132205142749
"565",0.0403209173025685
"566",0.0382068964225115
"567",0.00110198361295
"568",-0.0353076171949405
"569",-0.0395630991798361
"570",0.0164805971605402
"571",0.0394901680837525
"572",0.00392041958081357
"573",0.00223344599356468
"574",-0.0208517563576809
"575",0.0291828237046694
"576",-0.00499030700158842
"577",-0.0385317365444005
"578",0.0217152532827636
"579",-0.0142330888805233
"580",0.010268201441439
"581",0.0444023535654403
"582",-0.00271807716354688
"583",0.0161990038900175
"584",0.0305931031801618
"585",0.0036297680505788
"586",0.0133678083179922
"587",-0.00409417153266345
"588",0.00664449177623272
"589",-0.00101926614328951
"590",-0.0342357069037615
"591",-0.0116774678428855
"592",-0.00642739206728793
"593",0.005893293241932
"594",-0.0364467882534147
"595",0.00221367002997752
"596",-0.00944189186041955
"597",0.0436750100838568
"598",0.00851069012061068
"599",-0.0149415270320961
"600",-0.0272496424473756
"601",-0.0111112254250711
"602",0.0324293325523244
"603",-0.0147102084519646
"604",0.0157912896383374
"605",-0.000540394501127306
"606",0.052643733485422
"607",0.00562522563294321
"608",-0.0128305577013217
"609",0.0158854988996455
"610",0.0101164744898825
"611",0
"612",0.0105131879326779
"613",-0.00649510136234399
"614",0.00749062160384595
"615",-0.00949769698892533
"616",-0.0280129845747825
"617",-0.0145684674811819
"618",0.00626966509692739
"619",-0.0109978062928735
"620",-0.00369296120046192
"621",-0.0273255683787461
"622",0.00865338011962802
"623",0.00215174902409476
"624",0.0223176094679549
"625",-0.0063258511862978
"626",0.00422164215382814
"627",-0.0180663787343698
"628",0.00801067055458793
"629",-0.0160860845601336
"630",0.00162036217952854
"631",-0.015774109617622
"632",-0.00604901503662525
"633",0.00220391279851961
"634",0.00931258442023886
"635",0.0124629085362957
"636",0.00857914109138269
"637",0.0560602937749053
"638",0.0155275847024239
"639",0.0191981771509631
"640",0.0307273334079974
"641",0.0205903390344293
"642",-0.00650555253264429
"643",0.0207619448283833
"644",-0.000913704972514751
"645",-0.00182978097323616
"646",0.00411241155309261
"647",-0.00962211340457886
"648",0.0118994999502573
"649",0.00136394656289518
"650",0.025124695291074
"651",-0.00577646561167011
"652",-0.0121051015895541
"653",0.0062949399932708
"654",-0.00539318161164459
"655",-0.0250983742422877
"656",-0.0219583226207849
"657",0.0122067243387121
"658",0.00372613379415299
"659",-0.00934154409543986
"660",-0.0275944727365105
"661",0.0134165884092208
"662",0.0108876815168286
"663",0.0301436694780723
"664",0.0136119161580361
"665",-0.00587581351540667
"666",-0.00272351513612357
"667",-0.00318689092851931
"668",-0.00228263057985645
"669",0.00546952150837576
"670",-0.0183491386681967
"671",-0.0201082295433457
"672",0.0177906849992695
"673",-0.00278805949162431
"674",0.0161554402222852
"675",0.00365631120311072
"676",0.0140432658962903
"677",0.0344861760711694
"678",0.00347071931912923
"679",-0.0130777362299175
"680",0.0083023852841233
"681",0.0164009283476347
"682",0.0012833370745291
"683",0.00042748452088226
"684",0.00978102651607404
"685",-0.0093537673769104
"686",-0.0264027894020744
"687",-0.00660064017170203
"688",-0.00132533703240467
"689",0.0428358785557168
"690",-0.0132170757991563
"691",0.0102478266598145
"692",-0.0193015209466094
"693",-0.0183571588469662
"694",0.011839690773765
"695",0.0177148288217035
"696",0.0110734093374489
"697",0.00253803007353737
"698",0.0150946678371326
"699",-0.0104581580482455
"700",0.00461498616441958
"701",0.0203031635566981
"702",-0.000410174364725346
"703",-0.0144660920193345
"704",0.00952980073165444
"705",-0.00578988371384748
"706",-0.00624100215862367
"707",0.00914011367562573
"708",-0.000413650471255078
"709",-0.0196371043802142
"710",-0.00677394602216408
"711",-0.0223377410192769
"712",0.0214877197366898
"713",-0.0306521305745515
"714",0.00829522347327494
"715",-0.00392071946374539
"716",0.0164506303677272
"717",0.0271087750871506
"718",-0.00460733799312818
"719",0.00711151292444923
"720",-0.0142739619136614
"721",0.0113518141444895
"722",-0.0219789067187754
"723",0.0131608355373607
"724",0.00672562434331159
"725",0.00917433438245174
"726",-0.00374298627883407
"727",-0.0134230203321408
"728",-0.00933400941622242
"729",0.0185816583378826
"730",-0.00671706975594333
"731",0
"732",-0.0152804759091998
"733",0.000855109091333794
"734",0.0219789067187754
"735",-0.00209244683810317
"736",-0.00167719113367726
"737",0.0137530819559633
"738",0.00206735657810642
"739",-0.0166601111451099
"740",0.00209784008130676
"741",0.00334728332000322
"742",-0.00712646052881816
"743",0.00294056082504657
"744",-0.0152158472372532
"745",-0.00127845742368526
"746",-0.0115806996246048
"747",0.006450248121733
"748",0.0132000642033736
"749",0.00464238024393815
"750",0.00126240283412926
"751",0.00754079819624121
"752",0.00499588892959935
"753",0.000830220055989095
"754",0.00331400469003729
"755",-0.00997510328572604
"756",0.0308476019583943
"757",-0.00446523972142598
"758",-0.00653063545533028
"759",0.00449443035424713
"760",0.00528559869939249
"761",-0.0028426415080971
"762",-0.0159871817431472
"763",0.0180184235959486
"764",0.0125027641967845
"765",-0.0222907299785309
"766",0.0182746202434814
"767",-0.0178648681377691
"768",-0.0177727348055003
"769",-0.0430311764334079
"770",0.000870365609130008
"771",-0.00392242821489619
"772",0.0108578699720492
"773",-0.0275909772607537
"774",-0.00222276157803547
"775",0.0115045961709979
"776",0.0126777654292844
"777",0.00216966889192571
"778",0.00389358051913247
"779",0.0230484376303828
"780",-0.0084746691850639
"781",0.0164594983290858
"782",-0.00545642498475507
"783",0.0071294074258379
"784",-0.0071294074258379
"785",0.0100503358535016
"786",0.00291242144703485
"787",0.00868675558247745
"788",0.00328947651514033
"789",-0.00246617469835986
"790",-0.0103413542225108
"791",0.0119861325876536
"792",-0.000410930763949935
"793",0
"794",0.0110362861428857
"795",0.000406462098535343
"796",0.00930235202842544
"797",0.00441860521240933
"798",0.0103668392553415
"799",0.0358433397293041
"800",0
"801",-0.0100000064095833
"802",0.00385795231593855
"803",-0.00347155617586514
"804",0.00769830606562927
"805",0.0026804534524798
"806",0.00419767836371809
"807",0.00304182744048509
"808",-0.00723950580420318
"809",0.00495904115722734
"810",0.0136055764664911
"811",-0.00715761202315912
"812",-0.000756467495293567
"813",0.00151224984419418
"814",0.00151004184054226
"815",0.0052671303109193
"816",-0.0235393931881691
"817",-0.00771315031593511
"818",0.0130771094343052
"819",0.00190872365467332
"820",0.00456625611840744
"821",-0.00228046464697584
"822",0.0121029841194944
"823",-0.00263500994482868
"824",-0.00339815303785773
"825",0.0165044256476001
"826",0.0122020375913925
"827",-0.0084886652643501
"828",0.00333025284660016
"829",0.00405530509678753
"830",0.00220507255831404
"831",0.00293255342127763
"832",0.00547542900124354
"833",0.00363376133187288
"834",-0.0205210572311811
"835",0.00111012035248681
"836",0.0179590673215144
"837",-0.0220354486550183
"838",0.0223986227878212
"839",-0.0362332426536986
"840",-0.000376576934466133
"841",-0.0407434916351397
"842",-0.0310782388569519
"843",0.0558760617312606
"844",-0.00652718794724549
"845",0.0296037183587097
"846",-0.0463063012508007
"847",-0.0233812900748758
"848",-0.00281068232372084
"849",-0.0207198141318012
"850",-0.00411358037669407
"851",-0.0399464933682823
"852",0.00641439045196046
"853",-0.00384360925891514
"854",-0.00257078119304532
"855",-0.0181823198703475
"856",0.0335083332486179
"857",-0.0217817708210979
"858",-0.00693243677564492
"859",0.0151027681857565
"860",0.0157215478561015
"861",-0.0325650040736498
"862",-0.00874891863922755
"863",0.00874891863922755
"864",-0.00787052598016658
"865",-0.000439121841543155
"866",0.00612961638975618
"867",-0.006568887207274
"868",0.0247354767752084
"869",-0.00171595920020717
"870",-0.00516578838884652
"871",0.0137164602265365
"872",-0.00640617181241154
"873",-0.0159796536924497
"874",-0.00480027105476477
"875",-0.0127671112817511
"876",-0.0174306089072234
"877",0.010762435721793
"878",-0.0363345591794841
"879",-0.0144424592803309
"880",-0.00234902627039713
"881",-0.00613358861191404
"882",0.00988946157171933
"883",0.0520427791518832
"884",0.00310899657729813
"885",0.00662994693743091
"886",0.00702373357097619
"887",0.0100109212552084
"888",0.0277617658151179
"889",0.00755353990090946
"890",-0.0501497836854718
"891",-0.000879507532507429
"892",0.0139800881942564
"893",-0.0214873437550924
"894",0.0309865950105843
"895",0.00343200680070588
"896",0.0110734093374489
"897",-0.0132170757991563
"898",0.00385522018957474
"899",-0.00772536064130591
"900",-0.0060501050158055
"901",0.0311524664749592
"902",0.000840025266532596
"903",0.0133446103172101
"904",0.00124202047102751
"905",-0.00414594292041093
"906",0.0286669917062876
"907",-0.0187454963085725
"908",-0.0241476767450237
"909",-0.1052200095392
"910",0
"911",0.0254230926989027
"912",0.00636940293400512
"913",0.0161947312714554
"914",-0.0085145486058531
"915",0.000449988769122722
"916",-0.0250525514046598
"917",-0.0256963922695577
"918",0.00377893712713018
"919",-0.024338972848517
"920",0.00529984377122084
"921",-0.0238279696414407
"922",-0.0163734741979722
"923",0.0134163503082285
"924",0.0127515214820315
"925",0.0250254150954561
"926",-0.0221057049921214
"927",0.002911161757845
"928",-0.00145444874124623
"929",0.000485083662915553
"930",0.030565845828384
"931",0.00889731908026992
"932",0.00650555253264429
"933",0.0156253179030807
"934",-0.00319703393575121
"935",-0.00504477095935263
"936",-0.00507034976713427
"937",0.00138540778070917
"938",-0.00648145772517905
"939",0.0256776596089372
"940",0.000905022665731448
"941",-0.0113715116037119
"942",0.000457351919366911
"943",0.00137075640904261
"944",0.00045651678491998
"945",-0.00686973161963289
"946",0.0105143825789278
"947",0.0139988290563529
"948",0.00402775232484398
"949",0.00401163907762347
"950",-0.000444983332036131
"951",0.00665347320318421
"952",0.0244553230149673
"953",-0.00475676572594352
"954",0.0124921285825823
"955",-0.00257188311504564
"956",-0.0142643444872386
"957",0.0185470491976956
"958",-0.00600087527313731
"959",0.00941384786937727
"960",0.00552139849245936
"961",-0.00893437108869932
"962",-0.00471189553052431
"963",-0.00430293244365698
"964",-0.014332492278279
"965",0.00262118973534342
"966",0.0108484465977461
"967",0.0230385194567315
"968",0.020868871743704
"969",0.00206317387118382
"970",0.00534426771151386
"971",-0.00164132169881936
"972",0.0057330214354776
"973",-0.176864850661508
"974",-0.0181957319098771
"975",-0.00997509493150739
"976",-0.0258963429885637
"977",-0.00154445329170194
"978",0.0102512940217254
"979",0
"980",-0.00255307772071856
"981",-0.0185762823648576
"982",0.0134506942533283
"983",0.00154048814907304
"984",-0.00256866304684866
"985",-0.0145080779299063
"986",0.00831605624165777
"987",-0.00518947727136343
"988",-0.00783493190068096
"989",0.0187018437770208
"990",-0.00206084570776532
"991",-0.00206499820579209
"992",0.0179262670295719
"993",0
"994",-0.00611004940299864
"995",-0.00204493931065608
"996",-0.00358892976866931
"997",0.0142787233240917
"998",-0.0101782560666526
"999",0.00357426982513731
"1000",-0.00459770901375212
"1001",0.00153481739006223
"1002",0.00662432995630891
"1003",0.0235894997649333
"1004",0.0093804686854364
"1005",-0.00492611833605583
"1006",-0.000988142372894352
"1007",0
"1008",0.0127703110711543
"1009",0.0014630580517605
"1010",0.0121096175854523
"1011",0.00862905621282151
"1012",0.0009541031258129
"1013",-0.00862064725668699
"1014",0.00431956515174825
"1015",0.0114287910648274
"1016",-0.00189578251338274
"1017",0.0061479977558565
"1018",0.000471364631464688
"1019",-0.0190300228736597
"1020",-0.0024044252988018
"1021",-0.00192771144033266
"1022",0.0210031586990853
"1023",0.0173266330067232
"1024",-0.00558665313389417
"1025",0.00093331782478856
"1026",-0.0240748463864828
"1027",0.0104563690343782
"1028",0.0150166598217836
"1029",0.0069622931504596
"1030",0.0133242951428452
"1031",0.00636940293400512
"1032",-0.00090735033448297
"1033",-0.00181740164022726
"1034",0.00227122509009359
"1035",-0.152639466033031
"1036",-0.0116959862872572
"1037",0.00586501281325136
"1038",-0.00747063259609515
"1039",-0.00483222416793927
"1040",0.00536769941500426
"1041",0.00905948109332355
"1042",-0.0138891121606672
"1043",-0.0102731371184128
"1044",-0.00217622495636594
"1045",0.015135315950801
"1046",-0.00430108213063241
"1047",0
"1048",-0.00323794139446365
"1049",0.00162036217952854
"1050",-0.00704042964886753
"1051",-0.0109290155871369
"1052",0.00109818791926575
"1053",-0.00550348114459931
"1054",-0.0110989482556851
"1055",0.00167276309780817
"1056",-0.00558666241894423
"1057",-0.0261082373637711
"1058",-0.0197451257833796
"1059",-0.00293680102228144
"1060",0.00820151077035858
"1061",0.0144804160353025
"1062",0.00344443509314774
"1063",0.00742218630200586
"1064",-0.0125931254211418
"1065",-0.00461894558961085
"1066",-0.00522194367816553
"1067",0.0144385982521689
"1068",-0.00632737209276701
"1069",-0.0104409301155659
"1070",-0.00643459352533471
"1071",0.00117290336027054
"1072",0.00933495748068935
"1073",0.0481816636765635
"1074",-0.00889388853151685
"1075",-0.0146234326933148
"1076",-0.0102507164743266
"1077",-0.00171859108469752
"1078",-0.0109543323429127
"1079",-0.00464846856798484
"1080",-0.00818712151488299
"1081",-0.0177730383957684
"1082",-0.00719853116883495
"1083",0.0190822123151464
"1084",0.000590552110739662
"1085",0.00940071525283059
"1086",0.024264621999631
"1087",-0.0190152079401327
"1088",0.00580047996398481
"1089",0.0132147279761479
"1090",0.00341880674878547
"1091",-0.00971713847693323
"1092",0.00344031312488147
"1093",0.000572303322410317
"1094",0.00456616103197138
"1095",0.0022753707847456
"1096",0.0107376558449905
"1097",-0.000562271560370586
"1098",-0.0489870901836822
"1099",-0.00295776621894106
"1100",-0.0167267345636053
"1101",0.00240667993440891
"1102",0.000600841129545948
"1103",0.000600420312244054
"1104",-0.00783366440969813
"1105",-0.0109490749857359
"1106",-0.00490497611231611
"1107",-0.0049290917748821
"1108",0.00369907931968205
"1109",0.0128402257198341
"1110",0.0204456923898215
"1111",-0.0253178095105415
"1112",-0.00796810859911412
"1113",-0.0148793817671229
"1114",-0.00125000016276067
"1115",-0.0304785496574156
"1116",-0.0136321487900575
"1117",0.000653381271202402
"1118",-0.0124878389182053
"1119",-0.00397614837963944
"1120",0.00132714020806235
"1121",-0.0160431248405755
"1122",0.0140517534556506
"1123",-0.005329792763348
"1124",0.011292049577766
